City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1808,Puerto Ayora,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1810,Cidreira,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1812,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1814,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1815,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1816,Taperoa,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1819,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1821,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1823,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1825,Isangel,VU,78.33,broken clouds,-19.55,169.2667,Tanna Lodge
1826,Tautira,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1829,Salinas,EC,70.47,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1830,Tocopilla,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1834,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1835,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1836,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1837,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
1840,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1841,Sao Geraldo Do Araguaia,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1845,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1849,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1850,Atuona,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1851,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1852,Arraial Do Cabo,BR,69.89,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1855,Mataura,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1857,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1859,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1860,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1864,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1866,Saint-Philippe,RE,69.35,scattered clouds,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1867,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1868,Copiapo,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1869,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1870,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1874,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
1875,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1877,Punta Arenas,US,87.1,clear sky,29.4241,-98.4936,Drury Plaza Hotel San Antonio Riverwalk
1878,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
1880,Vaitape,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1881,Namwala,ZM,73.06,broken clouds,-16.1167,23.2667,Zango lodge
1882,Rikitea,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1884,Vaini,TO,74.34,overcast clouds,-21.2,-175.2,Keleti Beach Resort
1885,Faanui,PF,73.42,overcast clouds,-23.1203,-134.9692,People ThankYou
1887,Maua,KE,75.7,overcast clouds,-0.4536,39.6401,Sharif Plaza Hotel
1888,Alotau,PG,79.18,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
1889,Avarua,CK,76.05,scattered clouds,-21.2078,-159.775,Paradise Inn
